age,monthly_salary,profession,education_level,location,home_status,family_wealth,marital_status,marriage_type,government_job,dowry_amount_lakhs
24,102563,Software Engineer,Bachelors,Tier-3,Rented,Upper,Single,Arranged,0,21.0
27,158597,Freelancer,Diploma,Tier-2,Own,Upper-Middle,Married,Arranged,0,13.5
39,39739,Freelancer,Bachelors,Tier-2,Own,Lower,Married,Arranged,0,8.5
30,60958,Business Owner,PhD,Tier-1,Own,Upper,Married,Arranged,0,15.0
37,197535,Government Officer,Diploma,Rural,Rented,Upper-Middle,Divorced,Love,1,22.5
32,62113,Private Job,PhD,Tier-2,Rented,Upper-Middle,Divorced,Love,0,13.0
27,197111,CA,PhD,Tier-1,Rented,Lower,Single,Love,0,27.5
24,162633,Doctor,Diploma,Tier-1,Rented,Upper,Married,Love,0,13.5
30,117404,Government Officer,Bachelors,Tier-2,Own,Middle,Single,Love,1,29.5
28,199072,Business Owner,Masters,Tier-1,Own,Middle,Single,Love,0,28.5
27,169960,Freelancer,PhD,Tier-3,Rented,Upper,Married,Arranged,0,13.0
23,193975,Freelancer,Masters,Tier-3,Rented,Middle,Married,Love,0,11.5
28,137310,Business Owner,PhD,Tier-3,Own,Middle,Divorced,Arranged,0,21.5
37,129641,Software Engineer,Masters,Tier-2,Own,Middle,Single,Arranged,0,27.0
29,139615,CA,PhD,Tier-2,Rented,Lower,Divorced,Arranged,0,20.5
33,83234,CA,PhD,Rural,Rented,Lower,Single,Love,0,19.0
33,54382,Doctor,PhD,Tier-1,Own,Lower,Divorced,Love,0,19.0
31,129022,CA,Diploma,Tier-1,Own,Middle,Single,Love,0,24.0
38,186566,Government Officer,Diploma,Rural,Own,Middle,Divorced,Arranged,1,27.0
38,103405,Private Job,Diploma,Tier-1,Own,Middle,Married,Love,0,11.0
32,118576,CA,Bachelors,Rural,Rented,Lower,Single,Arranged,0,20.5
29,77171,Software Engineer,Bachelors,Tier-3,Rented,Upper-Middle,Single,Love,0,17.5
28,40097,Freelancer,PhD,Tier-1,Rented,Lower,Single,Love,0,17.0
31,121410,Government Officer,Bachelors,Rural,Own,Middle,Single,Love,1,28.0
31,79589,CA,Bachelors,Tier-2,Own,Upper-Middle,Married,Love,0,11.5
26,54494,Private Job,PhD,Rural,Own,Upper-Middle,Divorced,Love,0,13.5
34,71594,Doctor,Bachelors,Tier-2,Rented,Middle,Divorced,Arranged,0,16.0
35,74129,CA,PhD,Rural,Own,Lower,Married,Love,0,11.5
33,92302,Private Job,Diploma,Tier-3,Rented,Lower,Married,Love,0,5.5
35,128923,Doctor,Bachelors,Tier-3,Own,Upper,Divorced,Arranged,0,20.5
25,190984,Doctor,PhD,Tier-2,Own,Middle,Divorced,Love,0,25.0
33,41859,Doctor,Bachelors,Tier-3,Rented,Middle,Divorced,Love,0,11.5
29,46890,Business Owner,Masters,Rural,Own,Upper,Single,Arranged,0,20.0
29,103292,Software Engineer,Bachelors,Rural,Rented,Lower,Divorced,Love,0,13.0
37,127987,Software Engineer,Masters,Tier-3,Rented,Lower,Divorced,Love,0,16.0
30,138295,CA,Bachelors,Tier-2,Rented,Middle,Married,Arranged,0,13.5
30,64949,Business Owner,Diploma,Tier-2,Own,Middle,Divorced,Love,0,14.0
24,102522,CA,Masters,Tier-2,Own,Upper-Middle,Single,Arranged,0,26.0
34,74608,Software Engineer,PhD,Tier-1,Own,Upper-Middle,Single,Arranged,0,26.5
27,67211,CA,Diploma,Rural,Rented,Upper,Single,Love,0,15.0
34,90800,Government Officer,Bachelors,Tier-2,Own,Lower,Divorced,Love,1,23.5
26,104708,Private Job,Bachelors,Tier-2,Own,Upper-Middle,Divorced,Arranged,0,18.0
32,186602,Doctor,Masters,Tier-2,Rented,Upper-Middle,Single,Arranged,0,27.5
35,103949,Government Officer,Bachelors,Tier-2,Rented,Upper,Divorced,Arranged,1,23.0
24,192789,Private Job,Bachelors,Rural,Rented,Upper-Middle,Divorced,Arranged,0,17.5
23,95437,CA,PhD,Tier-2,Rented,Lower,Single,Love,0,21.5
39,143904,Freelancer,Diploma,Tier-1,Rented,Upper-Middle,Divorced,Love,0,14.0
25,123982,CA,Diploma,Tier-1,Rented,Upper,Single,Love,0,21.0
40,198558,CA,Masters,Tier-2,Own,Lower,Single,Love,0,28.5
38,190218,Freelancer,Diploma,Tier-1,Rented,Upper,Divorced,Love,0,16.5
29,158306,CA,Diploma,Tier-2,Own,Upper-Middle,Single,Love,0,24.5
22,31168,Freelancer,Masters,Rural,Own,Upper-Middle,Single,Arranged,0,17.5
34,70371,Doctor,Diploma,Tier-3,Own,Upper,Single,Arranged,0,22.0
36,78127,Software Engineer,Masters,Rural,Own,Upper,Married,Love,0,10.5
30,149760,Government Officer,Bachelors,Tier-1,Own,Upper-Middle,Married,Arranged,1,24.0
28,105662,Doctor,Bachelors,Tier-2,Own,Lower,Single,Love,0,23.5
27,24160,Doctor,Bachelors,Rural,Rented,Lower,Divorced,Arranged,0,11.5
32,22118,Private Job,PhD,Rural,Own,Middle,Divorced,Arranged,0,14.0
28,91596,CA,Diploma,Tier-1,Rented,Lower,Divorced,Love,0,14.5
40,109417,Government Officer,PhD,Tier-3,Rented,Lower,Divorced,Love,1,22.0
23,34697,Business Owner,Diploma,Tier-3,Rented,Middle,Married,Arranged,0,5.5
30,164027,Business Owner,PhD,Tier-3,Rented,Upper-Middle,Single,Arranged,0,25.0
30,82906,CA,PhD,Tier-2,Rented,Middle,Divorced,Arranged,0,18.0
30,184687,Business Owner,PhD,Tier-1,Rented,Upper,Married,Love,0,16.0
35,51749,Government Officer,Masters,Tier-1,Own,Upper,Married,Love,1,18.5
36,90743,Doctor,Masters,Tier-3,Own,Middle,Married,Love,0,13.0
39,111157,Business Owner,Diploma,Tier-2,Rented,Upper,Divorced,Love,0,13.5
31,198012,CA,Diploma,Rural,Rented,Lower,Single,Arranged,0,23.5
29,89429,CA,Bachelors,Rural,Rented,Upper,Divorced,Arranged,0,14.0
39,41498,Doctor,PhD,Tier-1,Own,Lower,Single,Love,0,23.5
34,33787,Private Job,PhD,Tier-1,Own,Middle,Divorced,Love,0,15.5
24,185310,Doctor,PhD,Tier-3,Own,Lower,Married,Arranged,0,20.5
30,185251,Doctor,Masters,Tier-1,Own,Upper-Middle,Divorced,Love,0,24.5
30,34211,Software Engineer,PhD,Tier-2,Own,Lower,Divorced,Love,0,16.5
25,88553,Software Engineer,PhD,Tier-2,Own,Lower,Single,Love,0,24.0
36,65131,Government Officer,PhD,Tier-1,Rented,Upper,Divorced,Arranged,1,24.0
23,76107,Government Officer,Diploma,Rural,Rented,Upper-Middle,Married,Arranged,1,13.5
29,118485,Business Owner,Diploma,Rural,Own,Lower,Divorced,Arranged,0,16.5
22,122513,Private Job,Bachelors,Tier-2,Own,Lower,Single,Love,0,22.0
40,146337,Freelancer,Masters,Tier-3,Own,Upper-Middle,Divorced,Love,0,17.0
38,143203,Government Officer,PhD,Tier-2,Own,Upper-Middle,Divorced,Love,1,28.0
24,150264,Software Engineer,Masters,Tier-3,Rented,Upper,Divorced,Love,0,17.5
38,94516,Software Engineer,Bachelors,Rural,Rented,Middle,Divorced,Arranged,0,14.5
27,155640,Doctor,PhD,Tier-1,Rented,Upper-Middle,Divorced,Arranged,0,23.0
37,73086,Government Officer,PhD,Tier-2,Rented,Upper-Middle,Divorced,Arranged,1,23.5
22,94328,Software Engineer,PhD,Tier-1,Own,Middle,Married,Arranged,0,17.5
38,183557,Software Engineer,Masters,Tier-2,Rented,Middle,Divorced,Love,0,20.0
31,144942,Business Owner,Diploma,Tier-3,Rented,Upper,Divorced,Arranged,0,16.0
34,162487,Business Owner,Masters,Tier-2,Rented,Upper-Middle,Divorced,Love,0,18.0
37,114219,Freelancer,PhD,Tier-2,Rented,Upper,Married,Love,0,9.5
38,173617,Doctor,Bachelors,Rural,Own,Lower,Married,Love,0,15.0
36,161506,Private Job,Diploma,Tier-1,Rented,Lower,Single,Love,0,21.0
22,185377,Software Engineer,Masters,Tier-3,Own,Middle,Married,Arranged,0,19.0
25,151863,Private Job,Masters,Tier-1,Own,Upper-Middle,Single,Arranged,0,27.5
35,52183,Business Owner,Masters,Tier-2,Rented,Lower,Divorced,Love,0,12.5
24,121114,Doctor,Masters,Rural,Own,Upper-Middle,Single,Love,0,23.5
32,138502,Software Engineer,Diploma,Tier-2,Own,Lower,Single,Arranged,0,25.5
31,97006,Business Owner,Masters,Tier-3,Own,Upper,Married,Love,0,11.5
38,43978,Government Officer,Diploma,Rural,Rented,Upper-Middle,Divorced,Love,1,15.0
39,156311,Software Engineer,Bachelors,Tier-1,Own,Middle,Divorced,Love,0,21.5
23,24076,Private Job,Bachelors,Rural,Own,Upper-Middle,Divorced,Love,0,10.0
27,195718,Government Officer,Masters,Tier-1,Rented,Lower,Single,Love,1,32.5
34,117892,Business Owner,Bachelors,Tier-3,Own,Middle,Single,Love,0,21.5
29,166410,Private Job,Diploma,Tier-3,Own,Upper-Middle,Divorced,Love,0,17.0
25,142715,Government Officer,Masters,Tier-2,Rented,Middle,Married,Love,1,19.0
29,176890,Business Owner,Bachelors,Rural,Own,Lower,Married,Arranged,0,15.5
28,192446,Private Job,Bachelors,Tier-3,Own,Lower,Married,Love,0,14.5
22,164612,Government Officer,Bachelors,Tier-1,Own,Lower,Single,Arranged,1,35.0
38,143343,CA,Diploma,Tier-3,Own,Upper-Middle,Married,Arranged,0,15.0
24,145842,CA,Masters,Tier-1,Rented,Upper,Single,Love,0,24.0
29,179071,Government Officer,Masters,Tier-3,Own,Lower,Divorced,Love,1,27.5
29,166993,Private Job,Masters,Tier-3,Own,Lower,Divorced,Arranged,0,21.0
22,184123,Business Owner,PhD,Tier-2,Own,Upper-Middle,Married,Arranged,0,20.0
23,20507,Government Officer,PhD,Tier-3,Own,Upper-Middle,Single,Arranged,1,28.0
29,69147,Doctor,Masters,Rural,Rented,Middle,Divorced,Arranged,0,14.5
34,187921,Freelancer,PhD,Tier-1,Own,Middle,Married,Arranged,0,19.0
40,52320,Business Owner,Bachelors,Tier-2,Own,Upper-Middle,Single,Love,0,19.5
22,122300,Freelancer,Diploma,Tier-2,Rented,Upper,Divorced,Love,0,12.0
40,75836,Doctor,PhD,Tier-1,Own,Upper,Married,Arranged,0,17.0
33,52923,Business Owner,Bachelors,Tier-3,Own,Lower,Divorced,Love,0,13.5
39,111124,Government Officer,Bachelors,Tier-3,Rented,Upper,Divorced,Love,1,20.5
37,100029,Freelancer,PhD,Tier-2,Rented,Upper,Married,Arranged,0,11.0
25,26648,Freelancer,Diploma,Tier-2,Own,Lower,Single,Arranged,0,17.0
26,105244,Doctor,PhD,Rural,Own,Upper-Middle,Married,Love,0,13.5
38,60705,Software Engineer,Bachelors,Tier-1,Rented,Upper-Middle,Divorced,Love,0,14.0
38,199943,Private Job,PhD,Rural,Own,Middle,Married,Love,0,15.5
36,58054,Software Engineer,PhD,Tier-3,Rented,Upper,Single,Love,0,18.5
33,163556,Private Job,Diploma,Tier-2,Rented,Lower,Married,Arranged,0,12.0
39,124161,Software Engineer,Diploma,Tier-1,Own,Middle,Single,Arranged,0,26.0
28,184676,Doctor,PhD,Tier-3,Own,Upper,Divorced,Love,0,23.5
23,151808,Software Engineer,Diploma,Tier-2,Own,Upper-Middle,Married,Arranged,0,16.5
24,167743,CA,Diploma,Tier-2,Own,Middle,Single,Arranged,0,27.0
39,62487,Doctor,PhD,Rural,Own,Middle,Married,Arranged,0,13.5
33,134865,Business Owner,Diploma,Tier-2,Rented,Upper,Single,Love,0,19.5
28,152140,Private Job,Diploma,Tier-2,Own,Upper-Middle,Single,Love,0,22.5
24,92872,CA,Diploma,Tier-2,Own,Middle,Divorced,Arranged,0,18.5
40,94770,Software Engineer,Diploma,Rural,Rented,Middle,Divorced,Arranged,0,13.5
33,54275,Doctor,PhD,Rural,Own,Middle,Single,Love,0,21.0
22,79280,Software Engineer,Diploma,Tier-1,Own,Middle,Single,Love,0,21.5
32,78098,Software Engineer,Bachelors,Tier-1,Own,Middle,Married,Love,0,12.5
26,45637,Doctor,Masters,Tier-2,Rented,Middle,Married,Arranged,0,10.5
27,119545,Business Owner,Masters,Tier-2,Own,Upper-Middle,Married,Love,0,13.5
40,174652,Business Owner,Bachelors,Rural,Own,Upper-Middle,Single,Arranged,0,25.5
31,29657,Doctor,Diploma,Tier-1,Rented,Upper-Middle,Married,Love,0,6.5
36,171340,Business Owner,Diploma,Tier-3,Own,Upper-Middle,Single,Arranged,0,25.5
24,103363,CA,PhD,Tier-2,Own,Lower,Married,Arranged,0,17.0
35,65997,Software Engineer,Masters,Tier-3,Rented,Lower,Divorced,Arranged,0,15.0
30,92858,CA,Bachelors,Tier-2,Rented,Middle,Single,Love,0,19.5
29,163885,Freelancer,PhD,Rural,Rented,Lower,Married,Love,0,10.0
26,150720,Freelancer,Diploma,Tier-2,Own,Middle,Divorced,Love,0,16.5
32,103970,Private Job,Diploma,Tier-3,Rented,Upper-Middle,Single,Love,0,16.0
35,83846,Private Job,PhD,Tier-2,Own,Middle,Divorced,Love,0,17.0
38,145533,Freelancer,Bachelors,Rural,Rented,Lower,Divorced,Love,0,12.0
28,66566,Business Owner,Diploma,Tier-3,Rented,Middle,Married,Love,0,5.0
26,112790,Government Officer,Masters,Rural,Rented,Middle,Divorced,Arranged,1,22.5
37,38391,Freelancer,Masters,Tier-2,Rented,Upper-Middle,Single,Love,0,14.5
28,123689,Business Owner,Bachelors,Tier-3,Own,Middle,Married,Arranged,0,14.0
40,182825,Freelancer,Bachelors,Tier-3,Own,Upper-Middle,Single,Love,0,23.0
36,122150,Software Engineer,Bachelors,Rural,Rented,Middle,Single,Arranged,0,21.0
38,155030,Private Job,Diploma,Tier-2,Rented,Middle,Divorced,Arranged,0,16.5
36,147676,Freelancer,PhD,Tier-2,Rented,Upper,Single,Love,0,21.0
36,174981,Private Job,Diploma,Rural,Rented,Upper,Single,Love,0,18.5
36,65583,Private Job,PhD,Rural,Own,Upper-Middle,Divorced,Arranged,0,16.0
22,128803,CA,Diploma,Tier-3,Rented,Middle,Divorced,Love,0,14.0
40,130020,Private Job,Bachelors,Tier-1,Rented,Upper-Middle,Divorced,Love,0,15.5
28,40753,Business Owner,Bachelors,Tier-1,Rented,Upper,Divorced,Arranged,0,14.0
28,67724,Government Officer,Bachelors,Tier-3,Rented,Middle,Married,Love,1,13.0
29,60277,Software Engineer,Masters,Tier-1,Rented,Lower,Single,Love,0,20.0
24,99182,Software Engineer,PhD,Tier-1,Own,Lower,Divorced,Arranged,0,22.5
32,40815,Business Owner,Diploma,Tier-2,Rented,Upper-Middle,Divorced,Love,0,10.0
36,124240,Business Owner,Masters,Rural,Own,Upper,Divorced,Arranged,0,19.0
29,170198,Doctor,Masters,Rural,Rented,Middle,Divorced,Arranged,0,20.0
40,126763,Government Officer,Bachelors,Tier-1,Rented,Middle,Divorced,Arranged,1,25.0
29,148908,Business Owner,Bachelors,Tier-1,Own,Upper,Married,Arranged,0,17.0
32,36162,Freelancer,Masters,Tier-2,Own,Upper-Middle,Divorced,Love,0,12.5
38,122448,Freelancer,Masters,Tier-3,Rented,Upper-Middle,Divorced,Love,0,13.0
32,147433,Business Owner,Bachelors,Tier-2,Rented,Upper-Middle,Married,Arranged,0,13.0
24,21615,Business Owner,Diploma,Tier-2,Own,Upper-Middle,Divorced,Arranged,0,14.0
27,88944,Government Officer,PhD,Tier-3,Rented,Upper,Single,Arranged,1,28.0
34,83449,CA,PhD,Rural,Rented,Upper,Married,Love,0,9.0
31,28692,CA,Masters,Rural,Own,Upper,Single,Love,0,18.0
35,85624,Doctor,Masters,Rural,Own,Middle,Single,Love,0,21.5
31,37056,Software Engineer,Bachelors,Rural,Rented,Upper-Middle,Single,Love,0,14.5
37,57095,Software Engineer,PhD,Tier-1,Rented,Upper-Middle,Married,Arranged,0,12.5
33,89984,Business Owner,PhD,Tier-2,Rented,Upper,Married,Arranged,0,12.0
37,45906,Private Job,Masters,Rural,Own,Lower,Single,Love,0,17.0
28,100585,Business Owner,Masters,Tier-3,Own,Upper-Middle,Married,Arranged,0,14.0
22,24962,Business Owner,Diploma,Tier-2,Own,Upper-Middle,Single,Love,0,17.0
28,110357,Private Job,Diploma,Rural,Own,Middle,Single,Arranged,0,20.5
34,162820,Private Job,Masters,Rural,Rented,Upper-Middle,Married,Arranged,0,12.0
28,89110,Freelancer,Bachelors,Tier-3,Own,Upper-Middle,Single,Arranged,0,20.0
27,153658,Business Owner,PhD,Tier-2,Rented,Upper-Middle,Single,Love,0,23.5
35,91717,Government Officer,Masters,Tier-2,Own,Lower,Single,Arranged,1,31.5
37,126380,Freelancer,Masters,Tier-1,Own,Upper-Middle,Married,Love,0,13.0
40,140233,Government Officer,Bachelors,Tier-1,Rented,Upper,Single,Love,1,29.0
35,49687,Private Job,Bachelors,Rural,Rented,Lower,Single,Love,0,13.0
32,41710,Private Job,Bachelors,Tier-2,Own,Upper-Middle,Married,Love,0,8.0
28,27062,Freelancer,Diploma,Tier-2,Own,Upper-Middle,Divorced,Love,0,10.0
35,169078,Business Owner,PhD,Tier-1,Rented,Lower,Divorced,Arranged,0,22.0
36,32011,Business Owner,Bachelors,Tier-1,Rented,Lower,Married,Arranged,0,8.5
38,42111,Software Engineer,PhD,Tier-2,Rented,Lower,Single,Love,0,19.0
31,191496,Government Officer,PhD,Rural,Own,Upper,Married,Love,1,23.5
32,118075,Doctor,Diploma,Tier-2,Rented,Upper-Middle,Single,Arranged,0,22.0
38,54303,Business Owner,Diploma,Tier-2,Rented,Lower,Divorced,Arranged,0,12.5
23,64580,Doctor,Bachelors,Rural,Own,Lower,Single,Love,0,19.5
30,102957,Business Owner,Diploma,Rural,Rented,Middle,Divorced,Arranged,0,13.0
22,66270,Software Engineer,PhD,Tier-3,Rented,Middle,Divorced,Arranged,0,16.0
27,123460,Private Job,Masters,Tier-3,Rented,Lower,Married,Arranged,0,11.0
34,167860,Software Engineer,Diploma,Tier-3,Rented,Upper,Single,Arranged,0,23.0
22,148325,Private Job,Diploma,Tier-1,Own,Upper,Married,Arranged,0,15.0
34,126096,Private Job,Masters,Tier-2,Own,Upper-Middle,Married,Love,0,13.0
24,74217,Government Officer,Diploma,Tier-3,Rented,Upper-Middle,Divorced,Love,1,17.5
24,103842,Private Job,PhD,Tier-1,Own,Upper-Middle,Married,Arranged,0,16.0
25,192951,Doctor,Masters,Tier-1,Own,Middle,Married,Love,0,20.0
36,109881,Business Owner,Masters,Tier-1,Own,Upper,Married,Love,0,14.0
25,107012,Doctor,Diploma,Tier-3,Rented,Upper,Married,Love,0,8.5
34,71500,Software Engineer,Diploma,Tier-1,Rented,Upper-Middle,Married,Arranged,0,10.5
34,173823,CA,PhD,Tier-3,Rented,Middle,Married,Arranged,0,16.5
30,178636,Software Engineer,Masters,Tier-2,Rented,Upper-Middle,Divorced,Arranged,0,21.5
35,68619,Software Engineer,Bachelors,Tier-3,Own,Upper,Married,Arranged,0,12.0
27,180782,Business Owner,Diploma,Rural,Own,Upper-Middle,Divorced,Arranged,0,20.0
39,37690,Government Officer,PhD,Tier-3,Own,Upper,Married,Arranged,1,18.5
32,98454,Private Job,PhD,Tier-2,Rented,Middle,Single,Love,0,19.5
22,120327,Business Owner,PhD,Tier-1,Own,Upper,Single,Love,0,26.0
22,98713,Private Job,Masters,Rural,Rented,Middle,Married,Love,0,6.5
37,195945,CA,Bachelors,Tier-1,Rented,Lower,Married,Arranged,0,17.5
34,86201,Private Job,Masters,Tier-3,Own,Lower,Divorced,Arranged,0,17.0
37,85952,Doctor,Masters,Rural,Rented,Middle,Divorced,Arranged,0,15.5
29,139914,CA,PhD,Tier-2,Own,Lower,Single,Arranged,0,28.5
25,122202,CA,Bachelors,Rural,Rented,Middle,Single,Love,0,19.0
26,91393,CA,Diploma,Tier-2,Own,Upper,Married,Arranged,0,13.5
26,151604,CA,Bachelors,Tier-2,Rented,Upper,Single,Arranged,0,24.5
35,45028,CA,Masters,Tier-3,Rented,Upper-Middle,Divorced,Arranged,0,14.0
34,151564,Government Officer,Diploma,Rural,Own,Upper,Divorced,Love,1,23.5
31,36923,Freelancer,Diploma,Tier-1,Rented,Lower,Married,Arranged,0,5.5
40,158448,Software Engineer,Bachelors,Tier-2,Own,Upper-Middle,Single,Love,0,25.5
25,134769,Private Job,Bachelors,Rural,Rented,Lower,Single,Love,0,17.5
40,42386,Private Job,Bachelors,Tier-2,Own,Middle,Married,Love,0,8.0
39,106946,Software Engineer,Masters,Tier-2,Own,Upper-Middle,Single,Love,0,24.0
25,49612,Software Engineer,PhD,Tier-2,Rented,Upper,Divorced,Arranged,0,16.0
34,101734,Government Officer,Diploma,Rural,Own,Lower,Single,Love,1,26.0
22,178497,Private Job,PhD,Tier-3,Rented,Lower,Divorced,Love,0,17.5
28,43741,Doctor,PhD,Rural,Rented,Upper,Divorced,Arranged,0,14.5
35,36889,Private Job,Diploma,Tier-2,Rented,Upper-Middle,Single,Arranged,0,15.5
35,128205,Government Officer,Bachelors,Tier-1,Rented,Lower,Married,Love,1,18.0
28,161140,CA,Bachelors,Tier-2,Rented,Lower,Married,Love,0,13.0
34,68835,CA,Masters,Tier-3,Rented,Upper-Middle,Married,Arranged,0,10.0
37,167749,Doctor,Bachelors,Tier-3,Own,Upper-Middle,Single,Arranged,0,27.5
32,155171,CA,Diploma,Tier-2,Own,Upper-Middle,Single,Arranged,0,26.5
38,94790,Software Engineer,Bachelors,Rural,Rented,Lower,Married,Love,0,7.5
24,150757,Software Engineer,Bachelors,Tier-2,Rented,Upper-Middle,Divorced,Arranged,0,19.5
39,120297,Freelancer,Diploma,Tier-2,Own,Lower,Single,Arranged,0,22.0
33,114188,Government Officer,Diploma,Rural,Own,Upper,Single,Arranged,1,28.5
30,45612,Government Officer,PhD,Tier-2,Rented,Upper-Middle,Married,Love,1,15.0
25,29546,Freelancer,Masters,Tier-1,Own,Middle,Single,Arranged,0,20.0
36,75856,Government Officer,Bachelors,Rural,Own,Middle,Married,Arranged,1,17.5
29,46923,Private Job,PhD,Tier-3,Own,Upper,Married,Arranged,0,11.0
36,124750,Business Owner,Bachelors,Rural,Rented,Lower,Married,Arranged,0,10.0
34,81577,Government Officer,Bachelors,Tier-3,Own,Upper-Middle,Divorced,Arranged,1,24.0
24,74909,Government Officer,PhD,Rural,Own,Middle,Married,Arranged,1,19.5
34,130208,Freelancer,PhD,Tier-3,Rented,Lower,Single,Arranged,0,21.5
31,33909,Doctor,Masters,Tier-1,Rented,Upper-Middle,Divorced,Love,0,14.0
31,192682,CA,Masters,Tier-3,Rented,Upper,Married,Arranged,0,16.5
37,150686,Software Engineer,Bachelors,Tier-1,Rented,Upper-Middle,Single,Arranged,0,25.5
32,55172,Doctor,Diploma,Tier-1,Own,Upper-Middle,Single,Arranged,0,23.0
31,100217,Business Owner,PhD,Tier-2,Own,Middle,Divorced,Arranged,0,21.0
35,133742,Freelancer,PhD,Tier-2,Rented,Upper,Married,Love,0,10.5
29,172066,CA,PhD,Rural,Own,Lower,Married,Love,0,16.5
25,84820,Business Owner,Diploma,Tier-2,Rented,Upper-Middle,Married,Arranged,0,9.0
34,93999,CA,Diploma,Tier-1,Own,Lower,Single,Love,0,22.5
34,57952,CA,PhD,Tier-3,Own,Lower,Married,Arranged,0,13.5
38,195665,Doctor,Diploma,Tier-2,Own,Upper,Single,Love,0,27.0
24,196991,Software Engineer,Diploma,Tier-3,Own,Middle,Married,Love,0,15.5
28,80418,Doctor,Diploma,Tier-2,Own,Lower,Divorced,Arranged,0,18.5
39,139856,Private Job,Masters,Tier-1,Own,Upper,Divorced,Love,0,19.5
39,170980,Government Officer,Diploma,Tier-2,Own,Middle,Single,Love,1,31.5
34,170805,Business Owner,Masters,Tier-2,Own,Upper,Divorced,Arranged,0,23.5
30,33542,Doctor,Bachelors,Tier-3,Rented,Upper,Married,Arranged,0,8.0
39,39099,Doctor,Diploma,Tier-1,Own,Upper-Middle,Single,Arranged,0,22.0
35,178391,Software Engineer,Bachelors,Tier-3,Own,Lower,Divorced,Love,0,20.5
29,133176,Private Job,PhD,Rural,Rented,Upper-Middle,Married,Arranged,0,11.5
22,113766,Software Engineer,Bachelors,Tier-3,Own,Middle,Married,Love,0,12.5
39,29463,Private Job,Bachelors,Tier-3,Rented,Upper-Middle,Divorced,Love,0,8.0
39,51559,Government Officer,PhD,Rural,Rented,Middle,Divorced,Arranged,1,20.5
30,51833,Doctor,Diploma,Tier-1,Own,Lower,Divorced,Love,0,16.0
24,184245,Freelancer,Bachelors,Tier-1,Rented,Middle,Married,Love,0,12.0
28,77284,Freelancer,Masters,Tier-1,Rented,Lower,Single,Arranged,0,19.5
26,120348,Software Engineer,PhD,Tier-2,Own,Upper-Middle,Single,Arranged,0,28.0
23,42269,CA,Diploma,Tier-2,Rented,Middle,Divorced,Arranged,0,13.0
36,190067,Software Engineer,Bachelors,Tier-1,Own,Upper,Single,Arranged,0,30.5
39,198288,Doctor,Masters,Tier-2,Rented,Upper,Single,Arranged,0,28.0
39,93355,Software Engineer,Bachelors,Rural,Rented,Middle,Married,Love,0,7.5
23,135365,Government Officer,PhD,Tier-3,Own,Upper,Single,Arranged,1,33.5
31,131670,CA,PhD,Tier-1,Rented,Upper,Divorced,Love,0,19.5
27,150333,Doctor,PhD,Tier-1,Rented,Upper-Middle,Single,Love,0,26.0
31,149554,CA,Masters,Tier-1,Own,Lower,Single,Love,0,27.0
25,195984,Private Job,PhD,Tier-3,Own,Upper,Single,Love,0,26.5
35,169020,CA,Bachelors,Tier-2,Own,Upper-Middle,Married,Arranged,0,18.0
29,104725,CA,Diploma,Tier-1,Own,Middle,Single,Arranged,0,25.0
26,33400,Private Job,Diploma,Tier-1,Rented,Middle,Single,Love,0,14.5
23,82635,Private Job,Diploma,Tier-2,Rented,Upper-Middle,Married,Love,0,6.0
37,91405,Freelancer,Bachelors,Tier-1,Rented,Upper,Single,Arranged,0,19.5
35,186645,CA,Masters,Tier-1,Own,Upper-Middle,Single,Arranged,0,31.0
33,35369,CA,Masters,Tier-3,Rented,Lower,Married,Love,0,6.5
30,140568,Business Owner,Diploma,Tier-1,Rented,Upper-Middle,Single,Arranged,0,23.0
36,60947,Private Job,Diploma,Tier-1,Own,Upper,Single,Love,0,19.0
40,35966,Business Owner,Diploma,Tier-1,Own,Upper-Middle,Single,Arranged,0,20.5
31,20802,Freelancer,Bachelors,Tier-3,Own,Upper,Divorced,Love,0,10.0
31,118340,Government Officer,PhD,Tier-2,Rented,Upper-Middle,Single,Love,1,28.5
22,146158,CA,Diploma,Tier-1,Own,Upper-Middle,Married,Love,0,15.0
28,136756,CA,Masters,Rural,Own,Lower,Divorced,Arranged,0,20.5
30,37947,CA,PhD,Tier-1,Own,Upper,Divorced,Love,0,17.5
37,51150,Software Engineer,Bachelors,Tier-1,Own,Upper,Divorced,Love,0,16.5
26,102486,Business Owner,Diploma,Rural,Rented,Upper,Single,Love,0,16.0
38,127831,Government Officer,Diploma,Rural,Own,Upper-Middle,Single,Arranged,1,29.0
23,81890,Private Job,Masters,Tier-1,Own,Upper,Single,Arranged,0,24.0
23,77910,Freelancer,PhD,Tier-3,Own,Lower,Divorced,Love,0,14.5
27,90475,Doctor,Bachelors,Tier-3,Rented,Upper,Single,Love,0,19.0
31,93887,Private Job,PhD,Tier-3,Own,Middle,Married,Arranged,0,13.5
34,50862,Software Engineer,Masters,Tier-2,Rented,Upper,Married,Love,0,8.5
26,67355,Freelancer,Masters,Rural,Rented,Upper,Single,Arranged,0,16.0
24,78752,Doctor,Masters,Rural,Own,Middle,Divorced,Love,0,16.0
23,189545,Government Officer,Masters,Rural,Rented,Middle,Single,Arranged,1,31.0
33,148352,Business Owner,Bachelors,Tier-3,Own,Lower,Divorced,Arranged,0,20.0
